,Data,Horário,Camp.,Rodada,Dia,Local,Resultado,GP,GC,Oponente,Posse,Público,Capitão,Formação,Árbitro,Relatório da Partida,Notas,TC,CaG,Dist,PB,PT,Temporada,Time
43,2018-11-17,18:00,Série A,Rodada da semana 35,sáb,Visitante,V,2.0,1.0,Vitória,48.0,8.44,Jonathan Moreira,4-2-3-1,Flavio Rodrigues De Souza,Relatório da Partida,,17.0,6.0,,0,0,2018,Atletico Paranaense
44,2018-11-21,21:45,Série A,Rodada da semana 36,qua,Em casa,V,1.0,0.0,Corinthians,50.0,14.32,Thiago Heleno,4-2-3-1,Marcelo de Lima Henrique,Relatório da Partida,,17.0,7.0,,0,0,2018,Atletico Paranaense
45,2018-11-25,17:00,Série A,Rodada da semana 37,dom,Em casa,E,2.0,2.0,Ceará,65.0,9.632,Marcelo Cirino,4-2-3-1,Leandro Bizzio Marinho,Relatório da Partida,,17.0,3.0,,0,0,2018,Atletico Paranaense
47,2018-12-01,19:00,Série A,Rodada da semana 38,sáb,Visitante,V,2.0,1.0,Flamengo,46.0,62.994,Wellington Martins,4-2-3-1,Flavio Rodrigues De Souza,Relatório da Partida,,12.0,3.0,,0,0,2018,Atletico Paranaense
2,2018-04-14,16:00,Série A,Rodada da semana 1,sáb,Em casa,D,0.0,1.0,Grêmio,41.0,19.285,Henrique Pacheco Lima,4-2-3-1,Rodolpho Toski Marques,Relatório da Partida,,12.0,2.0,,0,0,2018,Cruzeiro
4,2018-04-22,16:00,Série A,Rodada da semana 2,dom,Visitante,D,0.0,1.0,Fluminense,67.0,10.016,Henrique Pacheco Lima,4-4-2,Flavio Rodrigues De Souza,Relatório da Partida,,16.0,6.0,,0,0,2018,Cruzeiro
6,2018-04-29,19:00,Série A,Rodada da semana 3,dom,Visitante,E,0.0,0.0,Internacional,42.0,20.913,Manoel,4-4-2,Wagner do Nascimento Magalhaes,Relatório da Partida,,8.0,0.0,,0,0,2018,Cruzeiro
8,2018-05-06,16:00,Série A,Rodada da semana 4,dom,Em casa,V,1.0,0.0,Botafogo (RJ),52.0,20.908,Henrique Pacheco Lima,4-2-3-1,Leandro Bizzio Marinho,Relatório da Partida,,22.0,6.0,,0,0,2018,Cruzeiro
9,2018-05-13,11:00,Série A,Rodada da semana 5,dom,Em casa,V,2.0,0.0,Sport Recife,56.0,20.095,Henrique Pacheco Lima,4-2-3-1,Bruno Arleu de Araujo,Relatório da Partida,,15.0,5.0,,0,0,2018,Cruzeiro
10,2018-05-19,16:00,Série A,Rodada da semana 6,sáb,Visitante,D,0.0,1.0,Atlético Mineiro,32.0,15.384,Manoel,4-4-2,Raphael Claus,Relatório da Partida,,11.0,2.0,,0,0,2018,Cruzeiro
12,2018-05-27,16:00,Série A,Rodada da semana 7,dom,Visitante,V,1.0,0.0,Santos,45.0,10.67,Henrique Pacheco Lima,4-2-3-1,Paulo Roberto Alves Júnior,Relatório da Partida,,17.0,4.0,,0,0,2018,Cruzeiro
13,2018-05-30,21:45,Série A,Rodada da semana 8,qua,Em casa,V,1.0,0.0,Palmeiras,51.0,19.679,Léo,4-2-3-1,Braulio da Silva Machado,Relatório da Partida,,8.0,1.0,,0,0,2018,Cruzeiro
14,2018-06-03,19:00,Série A,Rodada da semana 9,dom,Visitante,V,1.0,0.0,Ceará,57.0,15.234,Léo,4-2-3-1,Rodrigo Carvalhaes de Miranda,Relatório da Partida,,13.0,7.0,,0,0,2018,Cruzeiro
15,2018-06-06,21:45,Série A,Rodada da semana 10,qua,Em casa,E,1.0,1.0,Vasco da Gama,66.0,23.725,Henrique Pacheco Lima,4-2-3-1,Luiz Flávio de Oliveira,Relatório da Partida,,21.0,4.0,,0,0,2018,Cruzeiro
16,2018-06-09,19:00,Série A,Rodada da semana 11,sáb,Visitante,D,0.0,2.0,Chapecoense,50.0,6.637,Henrique Pacheco Lima,4-2-3-1,Grazianni Maciel Rocha,Relatório da Partida,,5.0,1.0,,0,0,2018,Cruzeiro
17,2018-06-13,19:30,Série A,Rodada da semana 12,qua,Visitante,E,1.0,1.0,Paraná,56.0,5.131,Léo,4-4-2,Dewson Fernando Freitas da Silva,Relatório da Partida,,10.0,4.0,,1,1,2018,Cruzeiro
18,2018-07-19,19:30,Série A,Rodada da semana 13,qui,Em casa,V,3.0,1.0,América (MG),53.0,17.956,Henrique Pacheco Lima,4-2-3-1,Raphael Claus,Relatório da Partida,,16.0,6.0,,0,0,2018,Cruzeiro
19,2018-07-22,19:00,Série A,Rodada da semana 14,dom,Em casa,V,2.0,1.0,Atl Paranaense,59.0,15.023,Léo,4-2-3-1,Jean Pierre Goncalves Lima,Relatório da Partida,,18.0,8.0,,0,0,2018,Cruzeiro
20,2018-07-25,21:45,Série A,Rodada da semana 15,qua,Visitante,D,0.0,2.0,Corinthians,54.0,21.031,Henrique Pacheco Lima,4-2-3-1,Paulo Roberto Alves Júnior,Relatório da Partida,,14.0,5.0,,0,0,2018,Cruzeiro
21,2018-07-29,16:00,Série A,Rodada da semana 16,dom,Em casa,D,0.0,2.0,São Paulo,58.0,26.671,Henrique Pacheco Lima,4-2-3-1,Wagner do Nascimento Magalhaes,Relatório da Partida,,14.0,3.0,,0,1,2018,Cruzeiro
22,2018-08-05,16:00,Série A,Rodada da semana 17,dom,Visitante,E,1.0,1.0,Vitória,51.0,7.193,Rafael Sóbis,4-4-2,Eduardo Tomaz De Aquino Valadão,Relatório da Partida,,11.0,4.0,,0,0,2018,Cruzeiro
24,2018-08-12,16:00,Série A,Rodada da semana 18,dom,Visitante,D,0.0,1.0,Flamengo,49.0,55.273,Henrique Pacheco Lima,4-2-3-1,Dewson Fernando Freitas da Silva,Relatório da Partida,,9.0,3.0,,0,0,2018,Cruzeiro
25,2018-08-19,16:00,Série A,Rodada da semana 19,dom,Em casa,E,1.0,1.0,Bahia,54.0,28.807,Henrique Pacheco Lima,4-2-3-1,Bruno Arleu de Araujo,Relatório da Partida,,10.0,2.0,,0,0,2018,Cruzeiro
26,2018-08-22,21:45,Série A,Rodada da semana 20,qua,Visitante,E,1.0,1.0,Grêmio,33.0,12.773,Léo,4-2-3-1,Marcelo de Lima Henrique,Relatório da Partida,,7.0,5.0,,0,0,2018,Cruzeiro
27,2018-08-25,21:00,Série A,Rodada da semana 21,sáb,Em casa,V,2.0,1.0,Fluminense,47.0,14.449,Henrique Pacheco Lima,4-2-3-1,Rafael Traci,Relatório da Partida,,11.0,3.0,,0,0,2018,Cruzeiro
29,2018-09-02,19:00,Série A,Rodada da semana 22,dom,Em casa,E,0.0,0.0,Internacional,51.0,16.247,Léo,4-2-3-1,Wilton Sampaio,Relatório da Partida,,19.0,4.0,,0,0,2018,Cruzeiro
30,2018-09-05,19:30,Série A,Rodada da semana 23,qua,Visitante,E,1.0,1.0,Botafogo (RJ),58.0,5.779,Henrique Pacheco Lima,4-2-3-1,Raphael Claus,Relatório da Partida,,8.0,2.0,,0,0,2018,Cruzeiro
31,2018-09-08,16:00,Série A,Rodada da semana 24,sáb,Visitante,E,0.0,0.0,Sport Recife,46.0,9.525,Léo,4-2-3-1,Vinicius Gonçalves Dias Araujo,Relatório da Partida,,10.0,2.0,,0,1,2018,Cruzeiro
32,2018-09-16,16:00,Série A,Rodada da semana 25,dom,Em casa,E,0.0,0.0,Atlético Mineiro,40.0,24.999,Manoel,4-2-3-1,Rafael Traci,Relatório da Partida,,12.0,3.0,,0,0,2018,Cruzeiro
34,2018-09-23,19:00,Série A,Rodada da semana 26,dom,Em casa,V,2.0,1.0,Santos,46.0,9.029,Manoel,4-2-3-1,Braulio da Silva Machado,Relatório da Partida,,6.0,4.0,,0,0,2018,Cruzeiro
35,2018-09-30,11:00,Série A,Rodada da semana 27,dom,Visitante,D,1.0,3.0,Palmeiras,55.0,35.674,Léo,4-2-3-1,Dewson Fernando Freitas da Silva,Relatório da Partida,,5.0,1.0,,1,1,2018,Cruzeiro
37,2018-10-14,16:00,Série A,Rodada da semana 29,dom,Visitante,D,0.0,2.0,Vasco da Gama,45.0,11.376,Rafael Sóbis,4-4-2,Marcelo Aparecido Ribeiro De Souza,Relatório da Partida,,13.0,3.0,,0,0,2018,Cruzeiro
38,2018-10-21,20:00,Série A,Rodada da semana 30,dom,Em casa,V,3.0,0.0,Chapecoense,54.0,12.666,Henrique Pacheco Lima,4-2-3-1,Raphael Claus,Relatório da Partida,,12.0,5.0,,0,0,2018,Cruzeiro
39,2018-10-24,20:30,Série A,Rodada da semana 28,qua,Em casa,D,0.0,2.0,Ceará,62.0,30.814,Henrique Pacheco Lima,4-2-3-1,Flavio Rodrigues De Souza,Relatório da Partida,,18.0,6.0,,0,0,2018,Cruzeiro
40,2018-10-27,23:00,Série A,Rodada da semana 31,sáb,Em casa,V,3.0,1.0,Paraná,61.0,18.755,Léo,4-2-3-1,Marcelo de Lima Henrique,Relatório da Partida,,13.0,5.0,,1,1,2018,Cruzeiro
41,2018-11-04,17:00,Série A,Rodada da semana 32,dom,Visitante,V,2.0,1.0,América (MG),46.0,9.423,Henrique Pacheco Lima,4-2-3-1,Heber Roberto Lopes,Relatório da Partida,,10.0,3.0,,1,1,2018,Cruzeiro
42,2018-11-10,19:00,Série A,Rodada da semana 33,sáb,Visitante,D,0.0,2.0,Atl Paranaense,55.0,7.72,Henrique Pacheco Lima,4-2-3-1,Anderson Daronco,Relatório da Partida,,12.0,3.0,,0,0,2018,Cruzeiro
43,2018-11-14,21:45,Série A,Rodada da semana 34,qua,Em casa,V,1.0,0.0,Corinthians,47.0,15.52,Léo,4-4-2,Jean Pierre Goncalves Lima,Relatório da Partida,,13.0,5.0,,0,0,2018,Cruzeiro
44,2018-11-18,19:00,Série A,Rodada da semana 35,dom,Visitante,D,0.0,1.0,São Paulo,49.0,14.058,Henrique Pacheco Lima,4-2-3-1,Heber Roberto Lopes,Relatório da Partida,,7.0,0.0,,0,0,2018,Cruzeiro
45,2018-11-21,21:45,Série A,Rodada da semana 36,qua,Em casa,V,3.0,0.0,Vitória,53.0,4.038,Léo,4-2-3-1,Leandro Bizzio Marinho,Relatório da Partida,,13.0,7.0,,1,1,2018,Cruzeiro
46,2018-11-25,17:00,Série A,Rodada da semana 37,dom,Em casa,D,0.0,2.0,Flamengo,56.0,29.369,Léo,4-2-3-1,Jean Pierre Goncalves Lima,Relatório da Partida,,24.0,7.0,,0,0,2018,Cruzeiro
47,2018-12-02,16:00,Série A,Rodada da semana 38,dom,Visitante,E,0.0,0.0,Bahia,54.0,27.776,Manoel,4-2-3-1,Bruno Arleu de Araujo,Relatório da Partida,,17.0,3.0,,0,0,2018,Cruzeiro
1,2018-04-16,20:00,Série A,Rodada da semana 1,seg,Em casa,E,1.0,1.0,Palmeiras,46.0,8.033,Joel Carli,4-1-4-1,Ricardo Marques Ribeiro,Relatório da Partida,,13.0,3.0,,0,0,2018,Botafogo RJ
2,2018-04-23,20:00,Série A,Rodada da semana 2,seg,Visitante,E,1.0,1.0,Sport Recife,49.0,7.083,Joel Carli,4-1-4-1,Rafael Traci,Relatório da Partida,,10.0,1.0,,0,0,2018,Botafogo RJ
3,2018-04-28,16:00,Série A,Rodada da semana 3,sáb,Em casa,V,2.0,1.0,Grêmio,55.0,10.748,Rodrigo Lindoso,4-1-4-1,Vinicius Gonçalves Dias Araujo,Relatório da Partida,,19.0,6.0,,0,0,2018,Botafogo RJ
4,2018-05-06,16:00,Série A,Rodada da semana 4,dom,Visitante,D,0.0,1.0,Cruzeiro,48.0,20.908,Rodrigo Lindoso,4-1-4-1,Leandro Bizzio Marinho,Relatório da Partida,,7.0,1.0,,0,0,2018,Botafogo RJ
6,2018-05-14,20:00,Série A,Rodada da semana 5,seg,Em casa,V,2.0,1.0,Fluminense,41.0,10.382,Rodrigo Lindoso,4-2-3-1,Raphael Claus,Relatório da Partida,,8.0,5.0,,0,0,2018,Botafogo RJ
7,2018-05-20,16:00,Série A,Rodada da semana 6,dom,Visitante,D,0.0,1.0,América (MG),57.0,6.052,Rodrigo Lindoso,4-1-4-1,Rodolpho Toski Marques,Relatório da Partida,,9.0,1.0,,0,0,2018,Botafogo RJ
8,2018-05-27,16:00,Série A,Rodada da semana 7,dom,Em casa,E,1.0,1.0,Vitória,58.0,5.857,Rodrigo Lindoso,4-3-2-1,Flavio Rodrigues De Souza,Relatório da Partida,,8.0,3.0,,0,0,2018,Botafogo RJ
9,2018-05-30,21:00,Série A,Rodada da semana 8,qua,Visitante,D,2.0,3.0,São Paulo,59.0,25.427,Rodrigo Lindoso,4-2-3-1,Wilton Sampaio,Relatório da Partida,,11.0,3.0,,0,0,2018,Botafogo RJ
10,2018-06-02,19:00,Série A,Rodada da semana 9,sáb,Visitante,V,2.0,1.0,Vasco da Gama,27.0,9.454,Rodrigo Lindoso,4-2-3-1,Raphael Claus,Relatório da Partida,,13.0,6.0,,0,0,2018,Botafogo RJ
11,2018-06-06,19:30,Série A,Rodada da semana 10,qua,Em casa,E,0.0,0.0,Ceará,56.0,8.825,Jefferson,4-2-3-1,Leandro Pedro Vuaden,Relatório da Partida,,18.0,4.0,,0,0,2018,Botafogo RJ
12,2018-06-10,16:00,Série A,Rodada da semana 11,dom,Visitante,E,3.0,3.0,Bahia,41.0,12.478,Rodrigo Lindoso,4-2-3-1,Leandro Bizzio Marinho,Relatório da Partida,,12.0,5.0,,0,0,2018,Botafogo RJ
13,2018-06-13,21:00,Série A,Rodada da semana 12,qua,Em casa,V,2.0,0.0,Atl Paranaense,37.0,10.965,Rodrigo Lindoso,4-2-3-1,Rodrigo Batista Raposo,Relatório da Partida,,22.0,8.0,,1,1,2018,Botafogo RJ
14,2018-07-18,21:45,Série A,Rodada da semana 13,qua,Visitante,D,0.0,2.0,Corinthians,51.0,19.83,Jefferson,4-2-3-1,Rodrigo D'Alonso Ferreira,Relatório da Partida,,24.0,8.0,,0,0,2018,Botafogo RJ
15,2018-07-21,19:00,Série A,Rodada da semana 14,sáb,Visitante,D,0.0,2.0,Flamengo,43.0,42.182,Joel Carli,4-3-3,Luiz Flávio de Oliveira,Relatório da Partida,,18.0,4.0,,0,0,2018,Botafogo RJ
16,2018-07-26,19:30,Série A,Rodada da semana 15,qui,Em casa,V,1.0,0.0,Chapecoense,43.0,7.602,Rodrigo Lindoso,4-3-3,Savio Pereira,Relatório da Partida,,11.0,6.0,,0,0,2018,Botafogo RJ
17,2018-07-29,16:00,Série A,Rodada da semana 16,dom,Visitante,D,0.0,3.0,Internacional,47.0,26.608,Joel Carli,4-2-3-1,Igor Junior Benevenuto,Relatório da Partida,,9.0,3.0,,0,0,2018,Botafogo RJ
19,2018-08-04,16:00,Série A,Rodada da semana 17,sáb,Em casa,E,0.0,0.0,Santos,47.0,6.94,Rodrigo Lindoso,4-2-3-1,Paulo Roberto Alves Júnior,Relatório da Partida,,16.0,2.0,,0,0,2018,Botafogo RJ
20,2018-08-12,11:00,Série A,Rodada da semana 18,dom,Visitante,E,1.0,1.0,Paraná,48.0,4.831,Joel Carli,4-2-3-1,Raphael Claus,Relatório da Partida,,15.0,4.0,,1,1,2018,Botafogo RJ
22,2018-08-19,16:00,Série A,Rodada da semana 19,dom,Em casa,D,0.0,3.0,Atlético Mineiro,46.0,8.47,Joel Carli,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Relatório da Partida,,13.0,4.0,,0,0,2018,Botafogo RJ
23,2018-08-22,21:00,Série A,Rodada da semana 20,qua,Visitante,D,0.0,2.0,Palmeiras,31.0,24.882,Igor Rabello,4-1-4-1,Anderson Daronco,Relatório da Partida,,10.0,4.0,,0,0,2018,Botafogo RJ
24,2018-08-25,21:00,Série A,Rodada da semana 21,sáb,Em casa,V,2.0,0.0,Sport Recife,43.0,6.031,Joel Carli,4-2-3-1,Savio Pereira,Relatório da Partida,,17.0,7.0,,0,0,2018,Botafogo RJ
25,2018-09-01,16:00,Série A,Rodada da semana 22,sáb,Visitante,D,0.0,4.0,Grêmio,44.0,14.852,Joel Carli,4-2-3-1,Jailson Macêdo Freitas,Relatório da Partida,,12.0,0.0,,0,0,2018,Botafogo RJ
26,2018-09-05,19:30,Série A,Rodada da semana 23,qua,Em casa,E,1.0,1.0,Cruzeiro,42.0,5.779,Joel Carli,4-1-4-1,Raphael Claus,Relatório da Partida,,16.0,6.0,,0,0,2018,Botafogo RJ
27,2018-09-09,16:00,Série A,Rodada da semana 24,dom,Visitante,D,0.0,1.0,Fluminense,59.0,10.699,Rodrigo Lindoso,4-3-3,Leandro Pedro Vuaden,Relatório da Partida,,13.0,3.0,,0,1,2018,Botafogo RJ
28,2018-09-16,11:00,Série A,Rodada da semana 25,dom,Em casa,V,1.0,0.0,América (MG),47.0,25.382,Joel Carli,4-3-3,Rodrigo Batista Raposo,Relatório da Partida,,14.0,4.0,,0,0,2018,Botafogo RJ
30,2018-09-23,18:00,Série A,Rodada da semana 26,dom,Visitante,V,4.0,3.0,Vitória,40.0,9.481,Joel Carli,4-1-4-1,Vinicius Gonçalves Dias Araujo,Relatório da Partida,,11.0,7.0,,0,0,2018,Botafogo RJ
31,2018-09-30,16:00,Série A,Rodada da semana 27,dom,Em casa,E,2.0,2.0,São Paulo,40.0,19.976,Joel Carli,4-1-4-1,Rafael Traci,Relatório da Partida,,9.0,4.0,,0,0,2018,Botafogo RJ
33,2018-10-09,21:00,Série A,Rodada da semana 28,ter,Em casa,E,1.0,1.0,Vasco da Gama,51.0,10.059,Joel Carli,4-3-3,Ricardo Marques Ribeiro,Relatório da Partida,,18.0,5.0,,0,0,2018,Botafogo RJ
34,2018-10-15,20:00,Série A,Rodada da semana 29,seg,Visitante,E,0.0,0.0,Ceará,44.0,29.946,Joel Carli,4-1-4-1,Raphael Claus,Relatório da Partida,,8.0,0.0,,0,0,2018,Botafogo RJ
35,2018-10-20,16:00,Série A,Rodada da semana 30,sáb,Em casa,D,0.0,1.0,Bahia,65.0,8.18,Rodrigo Lindoso,4-1-4-1,Anderson Daronco,Relatório da Partida,,9.0,4.0,,0,0,2018,Botafogo RJ
36,2018-10-27,23:00,Série A,Rodada da semana 31,sáb,Visitante,D,1.0,2.0,Atl Paranaense,30.0,7.133,Joel Carli,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Relatório da Partida,,9.0,4.0,,1,1,2018,Botafogo RJ
37,2018-11-04,17:00,Série A,Rodada da semana 32,dom,Em casa,V,1.0,0.0,Corinthians,40.0,21.463,Joel Carli,4-2-3-1,Leandro Pedro Vuaden,Relatório da Partida,,18.0,5.0,,0,0,2018,Botafogo RJ
38,2018-11-10,19:00,Série A,Rodada da semana 33,sáb,Em casa,V,2.0,1.0,Flamengo,34.0,19.267,Joel Carli,4-2-3-1,Braulio da Silva Machado,Relatório da Partida,,13.0,4.0,,0,0,2018,Botafogo RJ
39,2018-11-15,17:00,Série A,Rodada da semana 34,qui,Visitante,V,1.0,0.0,Chapecoense,50.0,17.261,Joel Carli,4-2-3-1,Luiz Flávio de Oliveira,Relatório da Partida,,10.0,4.0,,0,0,2018,Botafogo RJ
40,2018-11-18,17:00,Série A,Rodada da semana 35,dom,Em casa,V,1.0,0.0,Internacional,40.0,19.006,Joel Carli,4-2-3-1,Rafael Traci,Relatório da Partida,,12.0,4.0,,0,0,2018,Botafogo RJ
41,2018-11-21,21:00,Série A,Rodada da semana 36,qua,Visitante,E,1.0,1.0,Santos,49.0,3.62,Rodrigo Lindoso,4-2-3-1,Heber Roberto Lopes,Relatório da Partida,,15.0,3.0,,0,0,2018,Botafogo RJ
42,2018-11-26,20:00,Série A,Rodada da semana 37,seg,Em casa,V,2.0,1.0,Paraná,57.0,28.972,Jefferson,4-2-3-1,Igor Junior Benevenuto,Relatório da Partida,,14.0,5.0,,0,0,2018,Botafogo RJ
43,2018-12-01,19:00,Série A,Rodada da semana 38,sáb,Visitante,D,0.0,1.0,Atlético Mineiro,52.0,19.171,Igor Rabello,4-2-3-1,Braulio da Silva Machado,Relatório da Partida,,10.0,1.0,,0,0,2018,Botafogo RJ
3,2018-04-14,21:00,Série A,Rodada da semana 1,sáb,Em casa,V,2.0,0.0,Ceará,53.0,15.513,David Braz,4-3-3,Rodrigo D'Alonso Ferreira,Relatório da Partida,,21.0,3.0,,0,0,2018,Santos
4,2018-04-21,16:00,Série A,Rodada da semana 2,sáb,Visitante,D,0.0,1.0,Bahia,46.0,15.588,David Braz,4-2-3-1,Claudio Francisco Lima e Silva,Relatório da Partida,,7.0,2.0,,0,0,2018,Santos
7,2018-05-06,19:00,Série A,Rodada da semana 4,dom,Visitante,D,1.0,5.0,Grêmio,36.0,25.779,David Braz,4-3-3,Péricles Bassols Pegado Cortez,Relatório da Partida,,8.0,2.0,,0,0,2018,Santos
8,2018-05-13,19:00,Série A,Rodada da semana 5,dom,Em casa,V,3.0,1.0,Paraná,57.0,3.971,Alison,4-1-4-1,Wagner Reway,Relatório da Partida,,10.0,5.0,,0,0,2018,Santos
9,2018-05-20,16:00,Série A,Rodada da semana 6,dom,Visitante,D,0.0,1.0,São Paulo,61.0,40.565,Renato,4-2-3-1,Braulio da Silva Machado,Relatório da Partida,,7.0,1.0,,0,0,2018,Santos
11,2018-05-27,16:00,Série A,Rodada da semana 7,dom,Em casa,D,0.0,1.0,Cruzeiro,55.0,10.67,Renato,4-3-3,Paulo Roberto Alves Júnior,Relatório da Partida,,16.0,6.0,,0,0,2018,Santos
12,2018-05-31,21:00,Série A,Rodada da semana 8,qui,Visitante,D,0.0,2.0,Atl Paranaense,58.0,8.204,Renato,4-3-3,Savio Pereira,Relatório da Partida,,17.0,3.0,,0,0,2018,Santos
13,2018-06-03,16:00,Série A,Rodada da semana 9,dom,Em casa,V,5.0,2.0,Vitória,57.0,3.887,Renato,4-3-3,Rodrigo D'Alonso Ferreira,Relatório da Partida,,21.0,10.0,,0,0,2018,Santos
14,2018-06-06,21:00,Série A,Rodada da semana 10,qua,Visitante,E,1.0,1.0,Corinthians,49.0,27.586,Renato,4-3-3,Ricardo Marques Ribeiro,Relatório da Partida,,18.0,6.0,,0,0,2018,Santos
15,2018-06-10,19:00,Série A,Rodada da semana 11,dom,Em casa,D,1.0,2.0,Internacional,61.0,8.124,Renato,4-3-3,Wagner do Nascimento Magalhaes,Relatório da Partida,,16.0,4.0,,1,1,2018,Santos
16,2018-06-13,19:00,Série A,Rodada da semana 12,qua,Visitante,V,1.0,0.0,Fluminense,52.0,7.438,David Braz,4-4-2,Rafael Traci,Relatório da Partida,,6.0,2.0,,0,0,2018,Santos
17,2018-07-19,20:00,Série A,Rodada da semana 13,qui,Em casa,E,1.0,1.0,Palmeiras,50.0,26.417,David Braz,4-2-3-1,Dewson Fernando Freitas da Silva,Relatório da Partida,,16.0,4.0,,0,0,2018,Santos
18,2018-07-22,19:00,Série A,Rodada da semana 14,dom,Visitante,E,0.0,0.0,Chapecoense,49.0,7.1,Renato,4-2-3-1,Wagner Reway,Relatório da Partida,,14.0,1.0,,0,0,2018,Santos
19,2018-07-25,21:45,Série A,Rodada da semana 15,qua,Em casa,E,1.0,1.0,Flamengo,44.0,11.843,Victor Ferraz,4-2-3-1,Jailson Macêdo Freitas,Relatório da Partida,,13.0,2.0,,0,0,2018,Santos
20,2018-07-29,19:00,Série A,Rodada da semana 16,dom,Em casa,D,0.0,1.0,América (MG),73.0,8.691,David Braz,4-2-3-1,Rafael Traci,Relatório da Partida,,29.0,4.0,,0,0,2018,Santos
21,2018-08-04,16:00,Série A,Rodada da semana 17,sáb,Visitante,E,0.0,0.0,Botafogo (RJ),54.0,6.94,Renato,4-3-3,Paulo Roberto Alves Júnior,Relatório da Partida,,9.0,3.0,,0,0,2018,Santos
22,2018-08-08,19:30,Série A,Rodada da semana 20,qua,Visitante,E,1.0,1.0,Ceará,50.0,18.047,Victor Ferraz,4-3-3,Marcelo de Lima Henrique,Relatório da Partida,,8.0,3.0,,0,0,2018,Santos
23,2018-08-12,11:00,Série A,Rodada da semana 18,dom,Visitante,D,1.0,3.0,Atlético Mineiro,52.0,22.062,Victor Ferraz,4-3-3,Rodrigo D'Alonso Ferreira,Relatório da Partida,,9.0,3.0,,0,0,2018,Santos
24,2018-08-18,16:00,Série A,Rodada da semana 19,sáb,Em casa,V,3.0,0.0,Sport Recife,53.0,17.047,Victor Ferraz,4-3-3,Dewson Fernando Freitas da Silva,Relatório da Partida,,11.0,6.0,,0,0,2018,Santos
26,2018-08-25,16:00,Série A,Rodada da semana 21,sáb,Em casa,V,2.0,0.0,Bahia,49.0,11.564,Gabriel Barbosa,4-2-3-1,Heber Roberto Lopes,Relatório da Partida,,5.0,3.0,,0,0,2018,Santos
28,2018-09-01,19:00,Série A,Rodada da semana 22,sáb,Visitante,V,3.0,0.0,Vasco da Gama,41.0,33.646,Victor Ferraz,4-2-3-1,Braulio da Silva Machado,Relatório da Partida,,9.0,4.0,,0,0,2018,Santos
29,2018-09-06,19:00,Série A,Rodada da semana 23,qui,Em casa,E,0.0,0.0,Grêmio,51.0,16.083,Victor Ferraz,4-1-4-1,Wilton Sampaio,Relatório da Partida,,7.0,2.0,,0,0,2018,Santos
30,2018-09-09,19:00,Série A,Rodada da semana 24,dom,Visitante,V,2.0,0.0,Paraná,63.0,4.504,Victor Ferraz,4-2-3-1,Dewson Fernando Freitas da Silva,Relatório da Partida,,5.0,3.0,,0,0,2018,Santos
31,2018-09-16,16:00,Série A,Rodada da semana 25,dom,Em casa,E,0.0,0.0,São Paulo,55.0,13.488,Victor Ferraz,4-2-3-1,Ricardo Marques Ribeiro,Relatório da Partida,,13.0,2.0,,0,0,2018,Santos
32,2018-09-23,19:00,Série A,Rodada da semana 26,dom,Visitante,D,1.0,2.0,Cruzeiro,54.0,9.029,Victor Ferraz,4-2-3-1,Braulio da Silva Machado,Relatório da Partida,,13.0,7.0,,0,0,2018,Santos
33,2018-09-27,20:00,Série A,Rodada da semana 3,qui,Em casa,E,1.0,1.0,Vasco da Gama,53.0,12.985,Victor Ferraz,4-3-3,Wagner Reway,Relatório da Partida,,13.0,3.0,,0,0,2018,Santos
34,2018-09-30,16:00,Série A,Rodada da semana 27,dom,Em casa,V,1.0,0.0,Atl Paranaense,62.0,7.802,Victor Ferraz,4-2-3-1,Caio Max Augusto Vieira,Relatório da Partida,,14.0,5.0,,1,1,2018,Santos
35,2018-10-05,21:30,Série A,Rodada da semana 28,sex,Visitante,V,1.0,0.0,Vitória,42.0,7.478,Victor Ferraz,4-3-3,Daniel Nobre Bins,Relatório da Partida,,12.0,3.0,,0,0,2018,Santos
36,2018-10-13,19:00,Série A,Rodada da semana 29,sáb,Em casa,V,1.0,0.0,Corinthians,44.0,26.428,Victor Ferraz,4-3-3,Péricles Bassols Pegado Cortez,Relatório da Partida,,12.0,4.0,,0,0,2018,Santos
37,2018-10-22,21:00,Série A,Rodada da semana 30,seg,Visitante,E,2.0,2.0,Internacional,51.0,38.492,Victor Ferraz,4-2-3-1,Ricardo Marques Ribeiro,Relatório da Partida,,8.0,3.0,,0,0,2018,Santos
38,2018-10-27,17:30,Série A,Rodada da semana 31,sáb,Em casa,V,3.0,0.0,Fluminense,70.0,8.68,Victor Ferraz,4-3-3,Heber Roberto Lopes,Relatório da Partida,,24.0,10.0,,1,1,2018,Santos
39,2018-11-03,20:00,Série A,Rodada da semana 32,sáb,Visitante,D,2.0,3.0,Palmeiras,61.0,38.938,Victor Ferraz,4-3-3,Braulio da Silva Machado,Relatório da Partida,,6.0,5.0,,0,0,2018,Santos
40,2018-11-12,20:00,Série A,Rodada da semana 33,seg,Em casa,D,0.0,1.0,Chapecoense,63.0,12.659,Vanderlei,4-3-3,Rafael Traci,Relatório da Partida,,18.0,2.0,,0,0,2018,Santos
